Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CHROMOSOME	19	232	14.060606060606059	1.7825377712189753E-42	ENSG00000115286, ENSG00000005206, ENSG00000133275, ENSG00000130733, ENSG00000007080, ENSG00000090372, ENSG00000074855, ENSG00000171425, ENSG00000119559, ENSG00000127452, ENSG00000167578, ENSG00000130726, ENSG00000104904, ENSG00000104907, ENSG00000167815, ENSG00000126456, ENSG00000204673, ENSG00000134815, ENSG00000133265, ENSG00000170892, ENSG00000104835, ENSG00000170604, ENSG00000099624, ENSG00000130244, ENSG00000010310, ENSG00000160570, ENSG00000129968, ENSG00000099785, ENSG00000104823, ENSG00000141934, ENSG00000108106, ENSG00000197124, ENSG00000105193, ENSG00000185800, ENSG00000130758, ENSG00000133250, ENSG00000171443, ENSG00000105393, ENSG00000105397, ENSG00000213339, ENSG00000173581, ENSG00000142396, ENSG00000167595, ENSG00000161618, ENSG00000115268, ENSG00000039650, ENSG00000104812, ENSG00000133247, ENSG00000161847, ENSG00000187650, ENSG00000071655, ENSG00000105402, ENSG00000142279, ENSG00000126934, ENSG00000068903, ENSG00000105270, ENSG00000130479, ENSG00000063176, ENSG00000105676, ENSG00000077348, ENSG00000105671, ENSG00000129933, ENSG00000129932, ENSG00000011451, ENSG00000083845, ENSG00000105519, ENSG00000188368, ENSG00000105516, ENSG00000123810, ENSG00000186111, ENSG00000105669, ENSG00000125912, ENSG00000064687, ENSG00000123815, ENSG00000090924, ENSG00000011132, ENSG00000099795, ENSG00000104936, ENSG00000125503, ENSG00000125505, ENSG00000196961, ENSG00000130881, ENSG00000105290, ENSG00000141971, ENSG00000105298, ENSG00000123154, ENSG00000123159, ENSG00000090013, ENSG00000104969, ENSG00000142541, ENSG00000129911, ENSG00000105135, ENSG00000142546, ENSG00000105137, ENSG00000161277, ENSG00000130255, ENSG00000104960, ENSG00000130158, ENSG00000075702, ENSG00000197961, ENSG00000064666, ENSG00000105287, ENSG00000212123, ENSG00000186010, ENSG00000205517, ENSG00000104957, ENSG00000160410, ENSG00000167487, ENSG00000175221, ENSG00000064932, ENSG00000161265, ENSG00000105248, ENSG00000180089, ENSG00000104973, ENSG00000105771, ENSG00000005007, ENSG00000167676, ENSG00000167674, ENSG00000089351, ENSG00000152433, ENSG00000118162, ENSG00000167671, ENSG00000099821, ENSG00000141994, ENSG00000127511, ENSG00000188493, ENSG00000105443, ENSG00000213015, ENSG00000167775, ENSG00000142046, ENSG00000083812, ENSG00000051128, ENSG00000125755, ENSG00000105552, ENSG00000125656, ENSG00000090971, ENSG00000167378, ENSG00000125652, ENSG00000130844, ENSG00000167766, ENSG00000131408, ENSG00000079462, ENSG00000104783, ENSG00000105255, ENSG00000130299, ENSG00000105223, ENSG00000130810, ENSG00000104899, ENSG00000064545, ENSG00000099800, ENSG00000105655, ENSG00000064547, ENSG00000128626, ENSG00000105364, ENSG00000105568, ENSG00000105221, ENSG00000105755, ENSG00000079432, ENSG00000167658, ENSG00000118046, ENSG00000083838, ENSG00000064961, ENSG00000127663, ENSG00000077463, ENSG00000180448, ENSG00000179943, ENSG00000177051, ENSG00000105643, ENSG00000105576, ENSG00000105372, ENSG00000161091, ENSG00000008382, ENSG00000176593, ENSG00000105583, ENSG00000079313, ENSG00000064607, ENSG00000181666, ENSG00000095066, ENSG00000182310, ENSG00000105486, ENSG00000130005, ENSG00000105732, ENSG00000105063, ENSG00000006015, ENSG00000167733, ENSG00000174917, ENSG00000104872, ENSG00000089639, ENSG00000099326, ENSG00000127540, ENSG00000130313, ENSG00000062822, ENSG00000095059, ENSG00000090674, ENSG00000004777, ENSG00000105072, ENSG00000132004, ENSG00000140988, ENSG00000032444, ENSG00000086544, ENSG00000104884, ENSG00000104885, ENSG00000130511, ENSG00000105726, ENSG00000104886, ENSG00000132005, ENSG00000127220, ENSG00000105325, ENSG00000130304, ENSG00000099331, ENSG00000130202, ENSG00000167614, ENSG00000177954, ENSG00000167615, ENSG00000042753, ENSG00000099840, ENSG00000172009, ENSG00000104856, ENSG00000076924, ENSG00000132017, ENSG00000063241, ENSG00000186567, ENSG00000179271, ENSG00000076928, ENSG00000125734, ENSG00000011243, ENSG00000105607, ENSG00000167604, ENSG00000132024, ENSG00000104866, ENSG00000129347, ENSG00000167747	1612	2347	43203	2.649255001633467	4.4563444280474384E-41	4.4563444280474384E-41	1.4462125980596497E-39
CHROMOSOME	16	159	9.636363636363637	5.194368559925274E-27	ENSG00000162086, ENSG00000174177, ENSG00000182685, ENSG00000103326, ENSG00000103024, ENSG00000205746, ENSG00000156873, ENSG00000205220, ENSG00000213398, ENSG00000141002, ENSG00000130731, ENSG00000103126, ENSG00000126603, ENSG00000149925, ENSG00000149923, ENSG00000134419, ENSG00000140931, ENSG00000050820, ENSG00000169957, ENSG00000162073, ENSG00000103037, ENSG00000127586, ENSG00000196296, ENSG00000140939, ENSG00000196155, ENSG00000167377, ENSG00000132600, ENSG00000187535, ENSG00000161999, ENSG00000013364, ENSG00000102858, ENSG00000196696, ENSG00000167371, ENSG00000149932, ENSG00000059145, ENSG00000131165, ENSG00000086504, ENSG00000149930, ENSG00000127580, ENSG00000174109, ENSG00000187741, ENSG00000140682, ENSG00000167962, ENSG00000196118, ENSG00000007520, ENSG00000157353, ENSG00000103202, ENSG00000167967, ENSG00000103148, ENSG00000158805, ENSG00000161996, ENSG00000168701, ENSG00000167965, ENSG00000167515, ENSG00000103145, ENSG00000167969, ENSG00000167513, ENSG00000140688, ENSG00000065054, ENSG00000006327, ENSG00000074071, ENSG00000065057, ENSG00000178188, ENSG00000038358, ENSG00000182810, ENSG00000103495, ENSG00000127564, ENSG00000167978, ENSG00000167508, ENSG00000079616, ENSG00000167395, ENSG00000196123, ENSG00000167397, ENSG00000162004, ENSG00000183426, ENSG00000075399, ENSG00000122390, ENSG00000174943, ENSG00000213918, ENSG00000059122, ENSG00000172366, ENSG00000183751, ENSG00000103168, ENSG00000176715, ENSG00000103363, ENSG00000176953, ENSG00000100726, ENSG00000217930, ENSG00000188603, ENSG00000168101, ENSG00000103260, ENSG00000103269, ENSG00000167930, ENSG00000103066, ENSG00000131652, ENSG00000104731, ENSG00000103266, ENSG00000003249, ENSG00000131650, ENSG00000007541, ENSG00000169682, ENSG00000131653, ENSG00000197562, ENSG00000151006, ENSG00000205250, ENSG00000140691, ENSG00000102890, ENSG00000158792, ENSG00000158717, ENSG00000166188, ENSG00000177548, ENSG00000185928, ENSG00000140983, ENSG00000169715, ENSG00000122386, ENSG00000129925, ENSG00000124067, ENSG00000140988, ENSG00000197912, ENSG00000067836, ENSG00000103174, ENSG00000156858, ENSG00000067365, ENSG00000168096, ENSG00000007376, ENSG00000205937, ENSG00000197774, ENSG00000103507, ENSG00000162062, ENSG00000185324, ENSG00000102977, ENSG00000162066, ENSG00000198931, ENSG00000103245, ENSG00000102882, ENSG00000204991, ENSG00000103042, ENSG00000135722, ENSG00000103249, ENSG00000140995, ENSG00000135723, ENSG00000095906, ENSG00000140853, ENSG00000140854, ENSG00000140859, ENSG00000007384, ENSG00000222019, ENSG00000103199, ENSG00000184207, ENSG00000103056, ENSG00000103253, ENSG00000131797, ENSG00000102871, ENSG00000103254, ENSG00000103197, ENSG00000172530, ENSG00000102878, ENSG00000138834, ENSG00000102901	1612	1674	43203	2.5456022039008515	1.2985921399813184E-25	6.492960699906592E-26	4.2143069121008056E-24
CHROMOSOME	17	142	8.606060606060606	1.34687818019722E-10	ENSG00000204316, ENSG00000181523, ENSG00000073605, ENSG00000125447, ENSG00000108641, ENSG00000173801, ENSG00000037042, ENSG00000008838, ENSG00000131899, ENSG00000108509, ENSG00000168591, ENSG00000136490, ENSG00000205544, ENSG00000132361, ENSG00000181513, ENSG00000215041, ENSG00000068120, ENSG00000169750, ENSG00000185359, ENSG00000125458, ENSG00000198720, ENSG00000161513, ENSG00000167716, ENSG00000108639, ENSG00000109103, ENSG00000108465, ENSG00000108963, ENSG00000004139, ENSG00000161647, ENSG00000187531, ENSG00000108262, ENSG00000177303, ENSG00000186185, ENSG00000141499, ENSG00000129197, ENSG00000108479, ENSG00000197728, ENSG00000188878, ENSG00000214087, ENSG00000132481, ENSG00000173818, ENSG00000204237, ENSG00000141295, ENSG00000030582, ENSG00000167302, ENSG00000129255, ENSG00000067191, ENSG00000178999, ENSG00000141736, ENSG00000132382, ENSG00000182173, ENSG00000175866, ENSG00000125434, ENSG00000121068, ENSG00000072778, ENSG00000126562, ENSG00000183011, ENSG00000040531, ENSG00000132470, ENSG00000212907, ENSG00000167900, ENSG00000006282, ENSG00000159314, ENSG00000129646, ENSG00000171962, ENSG00000169689, ENSG00000141756, ENSG00000108784, ENSG00000185504, ENSG00000169683, ENSG00000167889, ENSG00000108557, ENSG00000076604, ENSG00000108352, ENSG00000186594, ENSG00000006062, ENSG00000126368, ENSG00000161960, ENSG00000175711, ENSG00000133027, ENSG00000167525, ENSG00000005884, ENSG00000108771, ENSG00000167524, ENSG00000187775, ENSG00000091592, ENSG00000161692, ENSG00000142507, ENSG00000108773, ENSG00000169696, ENSG00000004660, ENSG00000180340, ENSG00000177728, ENSG00000108821, ENSG00000129667, ENSG00000141552, ENSG00000169992, ENSG00000141696, ENSG00000178921, ENSG00000125319, ENSG00000178927, ENSG00000108679, ENSG00000169718, ENSG00000179094, ENSG00000166484, ENSG00000167925, ENSG00000109066, ENSG00000109065, ENSG00000141556, ENSG00000176108, ENSG00000221995, ENSG00000176155, ENSG00000070444, ENSG00000204584, ENSG00000183048, ENSG00000087157, ENSG00000011028, ENSG00000161664, ENSG00000169727, ENSG00000198933, ENSG00000141258, ENSG00000141569, ENSG00000169660, ENSG00000154803, ENSG00000176845, ENSG00000177427, ENSG00000167549, ENSG00000167280, ENSG00000167543, ENSG00000178852, ENSG00000006025, ENSG00000157637, ENSG00000013306, ENSG00000171298, ENSG00000169738, ENSG00000132535, ENSG00000068079, ENSG00000141577, ENSG00000215769, ENSG00000169733, ENSG00000213859, ENSG00000108799	1612	2175	43203	1.7497578506032345	3.3671954113856373E-9	1.1223985074693132E-9	1.0927522220427477E-7
CHROMOSOME	22	72	4.363636363636364	1.030678374180124E-6	ENSG00000205593, ENSG00000100241, ENSG00000100243, ENSG00000183506, ENSG00000185340, ENSG00000128185, ENSG00000185252, ENSG00000099917, ENSG00000178026, ENSG00000183963, ENSG00000128309, ENSG00000069998, ENSG00000198792, ENSG00000099958, ENSG00000099899, ENSG00000099910, ENSG00000100239, ENSG00000184470, ENSG00000130489, ENSG00000133460, ENSG00000099904, ENSG00000189306, ENSG00000184076, ENSG00000100300, ENSG00000133466, ENSG00000184436, ENSG00000129968, ENSG00000100284, ENSG00000099949, ENSG00000099999, ENSG00000100307, ENSG00000100084, ENSG00000025770, ENSG00000100083, ENSG00000100288, ENSG00000205560, ENSG00000099889, ENSG00000100292, ENSG00000100014, ENSG00000100124, ENSG00000170638, ENSG00000100151, ENSG00000100299, ENSG00000161179, ENSG00000182944, ENSG00000100297, ENSG00000100359, ENSG00000198089, ENSG00000100258, ENSG00000128274, ENSG00000100319, ENSG00000198355, ENSG00000100068, ENSG00000188130, ENSG00000099977, ENSG00000100116, ENSG00000187051, ENSG00000099974, ENSG00000100065, ENSG00000128311, ENSG00000100162, ENSG00000185838, ENSG00000196576, ENSG00000100324, ENSG00000107404, ENSG00000100429, ENSG00000073169, ENSG00000184381, ENSG00000128159, ENSG00000128283, ENSG00000185386, ENSG00000215012, ENSG00000100263	1612	1043	43203	1.8501078916753304	2.5766640668223317E-5	6.44172241048846E-6	8.362092570157742E-4
CHROMOSOME	11	135	8.181818181818182	3.1877972389695564E-6	ENSG00000172663, ENSG00000176340, ENSG00000167985, ENSG00000186166, ENSG00000110074, ENSG00000173992, ENSG00000165912, ENSG00000166436, ENSG00000177595, ENSG00000154096, ENSG00000002330, ENSG00000118369, ENSG00000110455, ENSG00000126391, ENSG00000204922, ENSG00000166441, ENSG00000173020, ENSG00000167992, ENSG00000054967, ENSG00000132740, ENSG00000133895, ENSG00000175602, ENSG00000149476, ENSG00000110651, ENSG00000149043, ENSG00000177963, ENSG00000168056, ENSG00000177105, ENSG00000177106, ENSG00000132254, ENSG00000160703, ENSG00000110711, ENSG00000149483, ENSG00000149179, ENSG00000149489, ENSG00000214756, ENSG00000177042, ENSG00000177600, ENSG00000162231, ENSG00000177666, ENSG00000149809, ENSG00000014216, ENSG00000149806, ENSG00000167792, ENSG00000175573, ENSG00000168067, ENSG00000177700, ENSG00000162194, ENSG00000197136, ENSG00000185475, ENSG00000137496, ENSG00000149716, ENSG00000173511, ENSG00000023191, ENSG00000068971, ENSG00000172830, ENSG00000021762, ENSG00000165915, ENSG00000149499, ENSG00000110719, ENSG00000162144, ENSG00000121653, ENSG00000110717, ENSG00000129749, ENSG00000137497, ENSG00000149564, ENSG00000051009, ENSG00000173327, ENSG00000174996, ENSG00000172273, ENSG00000110046, ENSG00000070047, ENSG00000174791, ENSG00000110628, ENSG00000177685, ENSG00000172613, ENSG00000214063, ENSG00000174915, ENSG00000174851, ENSG00000172890, ENSG00000166405, ENSG00000177030, ENSG00000177542, ENSG00000099849, ENSG00000149761, ENSG00000142186, ENSG00000149182, ENSG00000211450, ENSG00000110697, ENSG00000109927, ENSG00000142102, ENSG00000162227, ENSG00000186635, ENSG00000177697, ENSG00000109920, ENSG00000173264, ENSG00000084207, ENSG00000121671, ENSG00000175505, ENSG00000129167, ENSG00000110583, ENSG00000165458, ENSG00000110237, ENSG00000173442, ENSG00000154134, ENSG00000019144, ENSG00000213465, ENSG00000174483, ENSG00000137700, ENSG00000185085, ENSG00000176973, ENSG00000172725, ENSG00000177954, ENSG00000172732, ENSG00000168010, ENSG00000175634, ENSG00000149541, ENSG00000121680, ENSG00000173153, ENSG00000160613, ENSG00000149091, ENSG00000162298, ENSG00000214026, ENSG00000172932, ENSG00000174165, ENSG00000110171, ENSG00000179532, ENSG00000173653, ENSG00000177225, ENSG00000110011, ENSG00000184281, ENSG00000175213, ENSG00000172531, ENSG00000170209, ENSG00000149743	1612	2418	43203	1.4963264043248834	7.969188243306391E-5	1.5938884574628887E-5	0.0025863015820082325
CHROMOSOME	20	55	3.3333333333333335	0.010552629082420937	ENSG00000215440, ENSG00000200087, ENSG00000215305, ENSG00000198026, ENSG00000101199, ENSG00000125901, ENSG00000198276, ENSG00000101363, ENSG00000124155, ENSG00000101460, ENSG00000149634, ENSG00000171858, ENSG00000125841, ENSG00000101220, ENSG00000174365, ENSG00000125846, ENSG00000088836, ENSG00000196756, ENSG00000130684, ENSG00000185513, ENSG00000131061, ENSG00000101473, ENSG00000169715, ENSG00000130702, ENSG00000101181, ENSG00000125995, ENSG00000064601, ENSG00000060491, ENSG00000101104, ENSG00000131067, ENSG00000080189, ENSG00000132819, ENSG00000130706, ENSG00000197122, ENSG00000171700, ENSG00000125534, ENSG00000130589, ENSG00000125967, ENSG00000197114, ENSG00000197586, ENSG00000101246, ENSG00000030110, ENSG00000203896, ENSG00000126001, ENSG00000088881, ENSG00000196476, ENSG00000092758, ENSG00000196700, ENSG00000124181, ENSG00000132635, ENSG00000124104, ENSG00000026036, ENSG00000179772, ENSG00000125877, ENSG00000088340	1612	1045	43203	1.4105720255974925	0.23296095489313662	0.04324021631784125	8.2470704312138
CHROMOSOME	9	77	4.666666666666667	0.1380516325378611	ENSG00000148384, ENSG00000198853, ENSG00000148343, ENSG00000172889, ENSG00000095397, ENSG00000188747, ENSG00000136830, ENSG00000221829, ENSG00000136878, ENSG00000160445, ENSG00000160446, ENSG00000165233, ENSG00000160447, ENSG00000148341, ENSG00000167123, ENSG00000136877, ENSG00000159069, ENSG00000131669, ENSG00000186193, ENSG00000148335, ENSG00000175787, ENSG00000148334, ENSG00000182154, ENSG00000119383, ENSG00000106992, ENSG00000160326, ENSG00000160325, ENSG00000160360, ENSG00000188566, ENSG00000148180, ENSG00000136840, ENSG00000165802, ENSG00000176101, ENSG00000095321, ENSG00000169692, ENSG00000148331, ENSG00000185596, ENSG00000148400, ENSG00000122140, ENSG00000176248, ENSG00000196642, ENSG00000176978, ENSG00000197728, ENSG00000130653, ENSG00000148297, ENSG00000196358, ENSG00000196739, ENSG00000119431, ENSG00000165684, ENSG00000136856, ENSG00000119333, ENSG00000130255, ENSG00000176058, ENSG00000137106, ENSG00000148362, ENSG00000127191, ENSG00000177239, ENSG00000160271, ENSG00000148356, ENSG00000070610, ENSG00000148396, ENSG00000197355, ENSG00000054148, ENSG00000197816, ENSG00000203993, ENSG00000106976, ENSG00000160404, ENSG00000167113, ENSG00000130720, ENSG00000107281, ENSG00000164967, ENSG00000177943, ENSG00000197070, ENSG00000107331, ENSG00000138835, ENSG00000171159, ENSG00000148399	1612	1798	43203	1.147756881784834	0.9756201355835528	0.4117310880117251	70.03977834843673
CHROMOSOME	1	162	9.818181818181818	0.19303476879812131	ENSG00000162458, ENSG00000200087, ENSG00000160051, ENSG00000204362, ENSG00000160685, ENSG00000084636, ENSG00000020129, ENSG00000197956, ENSG00000176444, ENSG00000124614, ENSG00000175756, ENSG00000160781, ENSG00000160058, ENSG00000160055, ENSG00000215908, ENSG00000121310, ENSG00000178028, ENSG00000040487, ENSG00000117318, ENSG00000134419, ENSG00000080947, ENSG00000116337, ENSG00000085465, ENSG00000162650, ENSG00000132768, ENSG00000159588, ENSG00000215788, ENSG00000058453, ENSG00000142798, ENSG00000126088, ENSG00000183386, ENSG00000117448, ENSG00000163463, ENSG00000163462, ENSG00000154222, ENSG00000197530, ENSG00000160767, ENSG00000129968, ENSG00000117308, ENSG00000008128, ENSG00000143537, ENSG00000160072, ENSG00000111669, ENSG00000142751, ENSG00000162572, ENSG00000168389, ENSG00000116863, ENSG00000053371, ENSG00000143434, ENSG00000143842, ENSG00000127054, ENSG00000105193, ENSG00000196187, ENSG00000132879, ENSG00000162576, ENSG00000171790, ENSG00000157911, ENSG00000132680, ENSG00000049089, ENSG00000143224, ENSG00000186056, ENSG00000116857, ENSG00000132128, ENSG00000155363, ENSG00000074964, ENSG00000169972, ENSG00000158062, ENSG00000132781, ENSG00000121753, ENSG00000159214, ENSG00000160789, ENSG00000107404, ENSG00000116525, ENSG00000177674, ENSG00000204859, ENSG00000162910, ENSG00000116786, ENSG00000168765, ENSG00000117419, ENSG00000162591, ENSG00000116883, ENSG00000121454, ENSG00000143387, ENSG00000221978, ENSG00000173846, ENSG00000011009, ENSG00000162714, ENSG00000143303, ENSG00000213057, ENSG00000171163, ENSG00000188807, ENSG00000162413, ENSG00000117410, ENSG00000179085, ENSG00000143624, ENSG00000213366, ENSG00000203709, ENSG00000197989, ENSG00000116213, ENSG00000117407, ENSG00000117408, ENSG00000187583, ENSG00000182109, ENSG00000215845, ENSG00000197982, ENSG00000116586, ENSG00000197785, ENSG00000143258, ENSG00000178922, ENSG00000143198, ENSG00000143630, ENSG00000116809, ENSG00000134253, ENSG00000158793, ENSG00000140988, ENSG00000187634, ENSG00000186501, ENSG00000134256, ENSG00000198625, ENSG00000160741, ENSG00000187961, ENSG00000142694, ENSG00000127481, ENSG00000158292, ENSG00000185596, ENSG00000143369, ENSG00000131584, ENSG00000117480, ENSG00000116353, ENSG00000174151, ENSG00000160753, ENSG00000177954, ENSG00000142686, ENSG00000182944, ENSG00000163362, ENSG00000188206, ENSG00000198837, ENSG00000174307, ENSG00000041988, ENSG00000198198, ENSG00000198835, ENSG00000143774, ENSG00000116691, ENSG00000131591, ENSG00000143811, ENSG00000162482, ENSG00000117425, ENSG00000187608, ENSG00000171680, ENSG00000117616, ENSG00000143373, ENSG00000117399, ENSG00000183856, ENSG00000160766, ENSG00000081692, ENSG00000158773, ENSG00000214193, ENSG00000160094, ENSG00000162729, ENSG00000143178, ENSG00000131697, ENSG00000163874	1612	4050	43203	1.0720347394540943	0.9953078641324031	0.4884108532935626	82.44938120903939
CHROMOSOME	3	82	4.96969696969697	0.5455790296611129	ENSG00000185485, ENSG00000008300, ENSG00000164081, ENSG00000171121, ENSG00000114268, ENSG00000178252, ENSG00000010256, ENSG00000124614, ENSG00000188315, ENSG00000114779, ENSG00000172037, ENSG00000178057, ENSG00000214160, ENSG00000213689, ENSG00000180385, ENSG00000114770, ENSG00000163702, ENSG00000114841, ENSG00000177352, ENSG00000114395, ENSG00000173531, ENSG00000003756, ENSG00000068001, ENSG00000168237, ENSG00000175182, ENSG00000070476, ENSG00000161202, ENSG00000126062, ENSG00000172046, ENSG00000012171, ENSG00000114735, ENSG00000213672, ENSG00000114026, ENSG00000151967, ENSG00000145014, ENSG00000144647, ENSG00000164077, ENSG00000145040, ENSG00000157020, ENSG00000061938, ENSG00000178467, ENSG00000131368, ENSG00000163975, ENSG00000132153, ENSG00000090097, ENSG00000114626, ENSG00000163930, ENSG00000163931, ENSG00000173540, ENSG00000213139, ENSG00000010322, ENSG00000114554, ENSG00000206561, ENSG00000144655, ENSG00000163660, ENSG00000171148, ENSG00000115268, ENSG00000114388, ENSG00000156990, ENSG00000114650, ENSG00000164068, ENSG00000164050, ENSG00000088538, ENSG00000068028, ENSG00000182179, ENSG00000178149, ENSG00000182580, ENSG00000068745, ENSG00000076201, ENSG00000144802, ENSG00000163870, ENSG00000060971, ENSG00000206573, ENSG00000164054, ENSG00000114857, ENSG00000145020, ENSG00000162244, ENSG00000114859, ENSG00000214021, ENSG00000164051, ENSG00000114270, ENSG00000168268	1612	2189	43203	1.0039612681045653	0.9999999972681357	0.8881861870495099	99.83370338268723
CHROMOSOME	7	83	5.03030303030303	0.7563442412320006	ENSG00000164877, ENSG00000174428, ENSG00000121716, ENSG00000105875, ENSG00000126934, ENSG00000106348, ENSG00000205356, ENSG00000106400, ENSG00000179406, ENSG00000087077, ENSG00000005486, ENSG00000128602, ENSG00000004059, ENSG00000164707, ENSG00000164889, ENSG00000196456, ENSG00000198556, ENSG00000197150, ENSG00000106266, ENSG00000181016, ENSG00000183696, ENSG00000146830, ENSG00000122678, ENSG00000176428, ENSG00000082014, ENSG00000136213, ENSG00000106268, ENSG00000075618, ENSG00000133612, ENSG00000091073, ENSG00000164855, ENSG00000152926, ENSG00000133619, ENSG00000170092, ENSG00000077454, ENSG00000005075, ENSG00000085514, ENSG00000164896, ENSG00000188186, ENSG00000146828, ENSG00000160917, ENSG00000164898, ENSG00000146826, ENSG00000164897, ENSG00000205085, ENSG00000197728, ENSG00000213420, ENSG00000197448, ENSG00000161036, ENSG00000106077, ENSG00000106133, ENSG00000142541, ENSG00000136280, ENSG00000127366, ENSG00000172354, ENSG00000127948, ENSG00000133624, ENSG00000136279, ENSG00000221866, ENSG00000130429, ENSG00000106479, ENSG00000157778, ENSG00000160908, ENSG00000106009, ENSG00000160993, ENSG00000204946, ENSG00000165171, ENSG00000106089, ENSG00000164776, ENSG00000205903, ENSG00000128596, ENSG00000166925, ENSG00000214022, ENSG00000033100, ENSG00000136270, ENSG00000136271, ENSG00000213385, ENSG00000164535, ENSG00000136274, ENSG00000106003, ENSG00000213199, ENSG00000126522, ENSG00000122515	1612	2354	43203	0.9449753969274621	0.9999999999999996	0.9706950016805675	99.99894127634151
